topic,label,family,total_tweets,peak_day,peak_tweets,peak_authors,peak_originals,peak_rt_fraction,peak_likes,peak_views,peak_retweets,peak_per_100k,baseline_per_100k,share_lift,spike_score,baseline_tweets,low_baseline,window_boundary_peak,language_adjusted_share_lift
#渡部秀,#渡部秀,Hashtag / unclassified,2278,2026-08-21,262,156,15,0.9427480916030534,19412,1087926,3137,1.0655600026191627,0.569636609257296,1.8736618958835314,5.04759502197981,1859,False,False,
#gumi,#gumi,Hashtag / unclassified,3350,2026-08-22,350,280,31,0.9114285714285715,6173,114640,1158,1.5167391010703368,0.8360260529752712,1.8164850050800454,5.047012870912723,2741,False,False,
#octpath,#octpath,Hashtag / unclassified,2221,2026-08-24,258,149,56,0.7829457364341086,8397,760147,1698,1.0836343533762707,0.5783675001386615,1.87674363709219,5.0468867952519725,1892,False,False,
#dingyuxi,#dingyuxi,Hashtag / unclassified,3270,2026-08-21,379,167,138,0.6358839050131926,9409,367738,2203,1.5414016831781017,0.8564466502819486,1.8018157686793428,5.04588742008972,2795,False,False,
#kralsei,#kralsei,Hashtag / unclassified,3392,2026-08-20,360,235,14,0.9611111111111111,18286,140720,2132,1.5236237223304112,0.842324503263184,1.8110160013595684,5.045586473489763,2757,False,False,
#ドラクエタクト,#ドラクエタクト,Hashtag / unclassified,2632,2026-08-31,238,131,160,0.32773109243697474,4623,411878,461,1.2494029245162726,0.6610677422751056,1.8935160705489598,5.044193499734454,2194,False,True,
#현진,#현진,Hashtag / unclassified,12487,2026-08-24,1282,725,135,0.8946957878315133,22996,358554,4377,5.384570701660384,3.304826133191897,1.6298653011501967,5.043884601311393,10811,False,False,
#pokemonㅤㅤㅤ,#pokemonㅤㅤㅤ,Hashtag / unclassified,2148,2026-08-27,227,218,27,0.8810572687224669,10293,116561,723,0.9649300631867662,0.5079236765478987,1.9033661894264156,5.041435980908754,1663,False,False,
#mancity,#mancity,Hashtag / unclassified,13861,2026-09-01,294,181,127,0.5680272108843538,96844,4078102,5313,6.1503844304064135,3.3306468314006783,1.8484365434355894,5.040397632565767,707,False,True,
#kaepix,#kaepix,Hashtag / unclassified,4257,2026-08-21,463,297,9,0.980561555075594,13079,102374,2795,1.8830316076819555,1.0669578662904275,1.7665124927120286,5.040255493448141,3482,False,False,
#hualian,#hualian,Hashtag / unclassified,2579,2026-08-30,259,221,8,0.9691119691119691,26580,146393,4004,1.092208086303837,0.5843110282469245,1.872342647324475,5.031552072840387,1912,False,False,
#murdermedia,#murdermedia,Hashtag / unclassified,2648,2026-08-31,233,143,17,0.927038626609442,20981,471681,1806,1.223154963917191,0.6469063093275532,1.8943922554916584,5.028360889297735,2147,False,True,
#tenna,#tenna,Hashtag / unclassified,5502,2026-08-25,511,438,14,0.9726027397260274,8509,47802,1231,2.3879669643696637,1.3670676427284847,1.7482954630410465,5.027771629342813,4505,False,False,
#ebola,#ebola,Hashtag / unclassified,1877,2026-08-19,203,170,90,0.5566502463054187,1551,252534,398,0.8709721666899998,0.45356162593699545,1.9243773091793817,5.0223883469576975,1486,False,False,
#efl,#efl,Hashtag / unclassified,4420,2026-08-22,390,255,188,0.5179487179487179,20003,10451411,1436,1.6900807126212325,0.9449137950081686,1.7906123799512044,5.016418568498503,3098,False,False,
#ねこかわいいね,#ねこかわいいね,Hashtag / unclassified,1680,2026-08-23,202,181,41,0.7970297029702971,5314,64689,335,0.818312438818992,0.4263582335011647,1.9233665542527931,5.013720413415951,1391,False,False,
#おつきみくらぶ,#おつきみくらぶ,Hashtag / unclassified,1936,2026-08-23,238,128,12,0.9495798319327731,5124,49430,367,0.9641502992025748,0.5121816018551015,1.8858287192856231,5.012052043700035,1671,False,False,
#もあすた,#もあすた,Hashtag / unclassified,4040,2026-08-30,451,195,187,0.5853658536585367,20181,755497,1485,1.9018758568456777,1.07938627184526,1.7637011388312906,5.004697619326913,3532,False,False,
#ragatha,#ragatha,Hashtag / unclassified,2465,2026-08-24,268,189,25,0.9067164179104478,9004,117119,1247,1.1256356849024827,0.6064910783695054,1.858974701837473,5.0045092598437915,1984,False,False,
#mamithabaiju,#mamithabaiju,Hashtag / unclassified,2373,2026-08-21,278,195,194,0.302158273381295,11987,557253,1245,1.1306323691913254,0.6116162840653915,1.8514585119533018,5.004245171891475,1996,False,False,
#d,#d,Hashtag / unclassified,8439,2026-08-19,834,812,354,0.5755395683453237,2079,371764,231,3.5782797390121175,2.138088283774329,1.6744721587439302,5.003233953445602,7005,False,False,
#아르테미스,#아르테미스,Hashtag / unclassified,7832,2026-08-23,827,472,51,0.9383313180169287,29918,657267,6345,3.3502197371450815,2.001523554825741,1.67471847568126,4.998398827927756,6530,False,False,
#ゴールデンラジオ,#ゴールデンラジオ,Hashtag / unclassified,3487,2026-08-31,310,103,260,0.16129032258064513,2401,133303,269,1.6273735571430437,0.8912663544438296,1.8285474227477514,4.997626455650618,2958,False,True,
#ucraina,#ucraina,Hashtag / unclassified,1847,2026-08-24,216,171,83,0.6157407407407407,4027,117608,1293,0.9072287609661802,0.4774894477888949,1.903786169778615,4.99723303703556,1562,False,False,
#genz,#genz,Hashtag / unclassified,3014,2026-08-20,324,282,198,0.38888888888888884,10780,811089,2496,1.3712613500973703,0.7546396529053554,1.8195432476667714,4.994774594693733,2470,False,False,
#dabears,#dabears,Hashtag / unclassified,2519,2026-08-30,255,139,199,0.2196078431372549,15260,1463201,1025,1.0753400077508821,0.5769765801936158,1.8669097615443622,4.994276239941178,1888,False,False,
#อุ้มแบม,#อุ้มแบม,Hashtag / unclassified,2212,2026-08-20,240,131,61,0.7458333333333333,21709,347025,5300,1.0157491482202743,0.541385208481089,1.8795824292175878,4.993425967407169,1772,False,False,
#pursuitcore,#pursuitcore,Hashtag / unclassified,4031,2026-08-17,384,175,25,0.9348958333333334,6743,88783,861,1.7576745379970784,0.9839272565501804,1.7884364568119668,4.992978399294273,3238,False,True,
#香川県,#香川県,Hashtag / unclassified,2466,2026-08-26,295,258,38,0.8711864406779661,5412,73148,2126,1.171549054327589,0.6388215378819637,1.836589284676031,4.9906104526089266,2081,False,False,
#birdland,#birdland,Hashtag / unclassified,2880,2026-08-30,302,125,268,0.11258278145695366,4024,205744,628,1.2735399307481035,0.6961613610598818,1.8320012146464844,4.99049113510715,2278,False,False,
#도서제공,#도서제공,Hashtag / unclassified,2188,2026-08-23,257,123,29,0.8871595330739299,703,36800,440,1.041120281071688,0.5593844544497668,1.864299310555907,4.990075513754496,1825,False,False,
#gaza,#gaza,Hashtag / unclassified,14334,2026-08-30,1375,1239,325,0.7636363636363637,11223,283643,5009,5.798402002578285,3.5947963521279145,1.6135166419437361,4.988092365224466,11763,False,False,
#cinema,#cinema,Hashtag / unclassified,2345,2026-08-20,251,212,106,0.5776892430278884,1638,104723,265,1.0623043175137035,0.5694932441358632,1.8685647052031382,4.9871608668439915,1864,False,False,
#superman,#superman,Hashtag / unclassified,2340,2026-08-29,246,227,55,0.7764227642276422,4800,139159,463,1.0711650722853543,0.5732218166064672,1.8719748185901315,4.9835779786593175,1880,False,False,
#valko,#valko,Hashtag / unclassified,17581,2026-08-17,1588,904,88,0.9445843828715366,26406,496332,6007,7.2687165790087525,4.550739528750927,1.5977100235996,4.98274267620543,14976,False,True,
#gachiart,#gachiart,Hashtag / unclassified,2393,2026-08-17,248,210,10,0.9596774193548387,12755,84627,1917,1.13516480578978,0.6083453883920511,1.8692824985001648,4.979416354724602,2002,False,True,
#london,#london,Hashtag / unclassified,4236,2026-08-27,421,358,153,0.6365795724465558,2568,116747,620,1.78958394978691,1.0121822393744657,1.7698779157855777,4.978967709500825,3314,False,False,
#wolfhowlharmony,#wolfhowlharmony,Hashtag / unclassified,2558,2026-08-28,329,142,87,0.7355623100303952,7184,227028,1769,1.1964718844381266,0.660712105737558,1.8132101390171804,4.978788576577154,2137,False,False,
#kyungmin,#kyungmin,Hashtag / unclassified,3825,2026-08-30,421,212,51,0.8788598574821853,22013,424204,5007,1.7753652676985152,1.0042081792988462,1.769755837649492,4.978366146961783,3286,False,False,
#dxteen,#dxteen,Hashtag / unclassified,3078,2026-08-28,375,177,35,0.9066666666666666,23817,699357,2541,1.3637597466999922,0.7630498254376664,1.789269063821183,4.977121320420829,2468,False,False,
#이리오,#이리오,Hashtag / unclassified,5495,2026-08-24,590,294,43,0.9271186440677966,19890,304754,5640,2.4780785600465105,1.444390295008021,1.7169293601735758,4.976735947396083,4725,False,False,
#ca,#ca,Hashtag / unclassified,1831,2026-08-20,208,184,22,0.8942307692307693,618,14480,584,0.880315928457571,0.4625604997970477,1.9070817988325859,4.975672357525441,1514,False,False,
#2pm,#2pm,Hashtag / unclassified,10099,2026-08-19,1022,495,161,0.8424657534246576,10385,304914,3019,4.384894356439309,2.667040031922925,1.6448153619223758,4.975579917434258,8738,False,False,
#showroom,#showroom,Hashtag / unclassified,2369,2026-08-31,218,190,102,0.5321100917431192,13259,371492,1177,1.144411082119947,0.6047233175688864,1.8963220045899214,4.975212370253997,2007,False,True,
#aylio,#aylio,Hashtag / unclassified,8596,2026-08-19,859,200,336,0.6088474970896391,71899,1366469,14916,3.6855423211167975,2.215309744987021,1.6645227190873102,4.967078851999526,7258,False,False,
#kaito,#kaito,Hashtag / unclassified,3102,2026-08-28,374,301,29,0.9224598930481284,26597,763450,4650,1.3601230540421256,0.7618131158340399,1.787400367426727,4.9659509895454725,2464,False,False,
entity:blue-archive,Blue Archive,Games / Fandom,178818,2026-08-23,16695,10276,1898,0.8863132674453429,760743,17484844,97267,67.6323077528865,47.49311948691946,1.4240823350332887,4.959008045972859,154947,False,False,1.368177647203887
#創作百合,#創作百合,Hashtag / unclassified,2187,2026-08-30,245,227,19,0.9224489795918367,40359,1521798,2532,1.0331698113684946,0.5543620320292474,1.8669983542836601,4.958765831782749,1814,False,False,
#いろはにも絵を,#いろはにも絵を,Hashtag / unclassified,4571,2026-08-26,522,369,7,0.9865900383141762,22564,243909,2694,2.0730461232508524,1.1987496902590429,1.730775061191006,4.953946933972263,3905,False,False,
#ポケモンスリープ,#ポケモンスリープ,Hashtag / unclassified,2795,2026-08-21,302,225,143,0.5264900662251656,16670,2221422,2201,1.2282409190495693,0.6750454277535358,1.8220925140430122,4.9457854711094775,2203,False,False,
#kpdh,#kpdh,Hashtag / unclassified,2812,2026-08-26,311,246,13,0.9581993569131833,13017,157969,910,1.235090697952136,0.6808775449409877,1.8164757069673818,4.945541662853941,2218,False,False,
#ocgファンアート,#ocgファンアート,Hashtag / unclassified,2693,2026-08-23,312,227,12,0.9615384615384616,9106,231281,1673,1.2639281233243838,0.6970083558459012,1.815868200746034,4.945524323555013,2274,False,False,
#goforitnakamura,#goforitnakamura,Hashtag / unclassified,4624,2026-08-22,472,311,12,0.9745762711864406,29749,238326,2465,2.0454310163005687,1.1736695555814827,1.7443850944199366,4.944020229891722,3848,False,False,
#youtube,#youtube,Hashtag / unclassified,17391,2026-08-24,1653,1462,632,0.6176648517846339,77834,2826597,11180,6.942820101282851,4.373522105963969,1.5878911840521857,4.943935298229688,14307,False,False,
#ultrakill,#ultrakill,Hashtag / unclassified,6282,2026-08-24,619,420,21,0.9660743134087237,33453,288885,4509,2.599882421472526,1.5269268832941936,1.703894261443053,4.943398576690857,4995,False,False,
#lads,#lads,Hashtag / unclassified,2535,2026-08-24,278,235,58,0.7913669064748201,16639,437329,1730,1.1676370164286949,0.6364488030067089,1.8374709524110255,4.942635332894193,2082,False,False,
#bfdi,#bfdi,Hashtag / unclassified,10755,2026-08-31,840,514,83,0.9011904761904762,28370,490611,6336,4.409657380645667,2.653611488704127,1.6626516326134524,4.939728155141505,8807,False,True,
#rajinikanth,#rajinikanth,Hashtag / unclassified,3882,2026-08-19,416,310,99,0.7620192307692308,48352,2369091,4096,1.7848493662218718,1.013340913937298,1.7632027256701894,4.936261247784522,3320,False,False,
#maher,#maher,Hashtag / unclassified,5314,2026-08-31,459,106,184,0.5991285403050108,7490,248688,2010,2.409562782995668,1.3805890588443634,1.7470254806567675,4.93502818885809,4582,False,True,
#niziu,#niziu,Hashtag / unclassified,5314,2026-08-24,552,228,218,0.605072463768116,24129,1059169,2061,2.318473500246905,1.349931755080512,1.7188356014088415,4.935020082731604,4416,False,False,
#blackcat,#blackcat,Hashtag / unclassified,1977,2026-08-17,209,188,48,0.7703349282296651,14165,201598,1023,0.9566509855244517,0.5056377254167697,1.8959256375263502,4.934858264060209,1664,False,True,
#北海道,#北海道,Hashtag / unclassified,8496,2026-08-23,880,737,271,0.6920454545454545,34122,2066337,5737,3.5649254760431335,2.154166545683814,1.6557202257080312,4.9329408226873515,7028,False,False,
#natori_art,#natori_art,Hashtag / unclassified,2787,2026-08-22,307,114,30,0.9022801302931596,6233,78384,1156,1.330396868653124,0.733848479919191,1.8154792903537056,4.929894058807376,2406,False,False,
#제이엘,#제이엘,Hashtag / unclassified,21659,2026-08-28,2404,662,138,0.9425956738768719,23565,288750,8451,8.742609149511418,5.639086615136791,1.5506389758462578,4.9270302945902245,18239,False,False,
#みんなのボタンメーカー,#みんなのボタンメーカー,Hashtag / unclassified,16447,2026-08-20,1644,873,787,0.5212895377128954,3508,180828,996,6.957881665308879,4.389741916171719,1.585458888605627,4.923917535484807,14368,False,False,
#sorry,#sorry,Hashtag / unclassified,2652,2026-08-22,278,278,65,0.7661870503597122,12469,307547,1282,1.2047242002787246,0.6582065750896152,1.8331803425034014,4.923642817143635,2158,False,False,
#loúltimo,#loúltimo,Hashtag / unclassified,3415,2026-08-20,358,283,93,0.7402234636871509,14141,1851151,2411,1.5151591460952423,0.8493515121768775,1.7860713340345244,4.923103585369491,2780,False,False,
#girlsfrontline2exilium,#girlsfrontline2exilium,Hashtag / unclassified,2334,2026-08-29,245,187,18,0.926530612244898,19951,261409,2206,1.0668107427232187,0.5753561531576614,1.8574663410793677,4.918111227897626,1887,False,False,
#bayfm,#bayfm,Hashtag / unclassified,2998,2026-08-29,323,180,133,0.5882352941176471,6361,206979,1661,1.4064484485697943,0.781167177737111,1.802880027067021,4.915385840557064,2562,False,False,
#wnba,#wnba,Hashtag / unclassified,10339,2026-08-24,1051,773,666,0.3663177925784966,52240,2858873,5267,4.414339943404886,2.706588713651009,1.6316444482847134,4.914937986896609,8854,False,False,
#jax,#jax,Hashtag / unclassified,7516,2026-08-19,736,522,54,0.9266304347826086,23211,189028,2556,3.157810417161773,1.8868896174579448,1.6745547578318198,4.910856664930331,6182,False,False,
#chaeunwoo,#chaeunwoo,Hashtag / unclassified,3136,2026-08-28,368,118,119,0.6766304347826086,7523,128524,1951,1.3383028980949259,0.7534653260095596,1.7782454705258022,4.90864760526135,2437,False,False,
#ivantill,#ivantill,Hashtag / unclassified,14652,2026-08-21,1430,1080,21,0.9853146853146854,146477,920178,18996,5.8158427623870335,3.6430390787842883,1.5969170971787936,4.906739876119521,11889,False,False,
#forsaken,#forsaken,Hashtag / unclassified,13188,2026-08-30,1236,792,176,0.8576051779935275,74232,1902549,8476,5.212236272863099,3.2341859895069045,1.6121825561472527,4.906093814297196,10583,False,False,
#shuyuan,#shuyuan,Hashtag / unclassified,5382,2026-08-19,569,168,190,0.6660808435852372,23069,510397,5813,2.441296368702512,1.4299705366856148,1.7085532290866385,4.9037503753800245,4685,False,False,
#ligamx,#ligamx,Hashtag / unclassified,2847,2026-08-22,307,150,249,0.18892508143322473,4287,952985,360,1.330396868653124,0.7362885413653064,1.809464034887634,4.902458110651889,2414,False,False,
#spideypool,#spideypool,Hashtag / unclassified,5752,2026-08-24,580,427,13,0.9775862068965517,88601,389888,7481,2.4360772285202987,1.4303285058925987,1.704445288791695,4.896417338684054,4679,False,False,
#myart,#myart,Hashtag / unclassified,3083,2026-08-22,313,299,31,0.9009584664536742,3414,32213,512,1.3563981103857583,0.752758956126585,1.8044151245347264,4.895787990546142,2468,False,False,
#映画私知ら,#映画私知ら,Hashtag / unclassified,1874,2026-08-28,250,151,82,0.6719999999999999,4250,392895,786,0.9091731644666616,0.4931379544461418,1.8467570473926438,4.889993157673419,1595,False,False,
#vtuber素材,#vtuber素材,Hashtag / unclassified,14508,2026-08-30,1436,1228,53,0.963091922005571,6769,722636,3018,6.05564020051085,3.801077703627221,1.5936282911573731,4.887941603499142,12438,False,False,
#있지,#있지,Hashtag / unclassified,3661,2026-08-19,370,165,87,0.7648648648648648,20290,312398,2667,1.5874862151492608,0.896745664201139,1.7723653243168043,4.8848660921603155,2938,False,False,
#till,#till,Hashtag / unclassified,2267,2026-08-17,233,219,10,0.9570815450643777,48549,425514,5059,1.066505644149269,0.5746159487759083,1.859523241395136,4.882145689913359,1891,False,True,
#なにわ男子譲,#なにわ男子譲,Hashtag / unclassified,2515,2026-08-24,278,146,276,0.007194244604316502,178,102925,49,1.1676370164286949,0.641339860090334,1.8234611667362215,4.8804556746647565,2098,False,False,
#周安信,#周安信,Hashtag / unclassified,3374,2026-08-30,362,187,40,0.8895027624309393,28579,351445,6002,1.5265611090424285,0.861186442259327,1.7747589826308232,4.878344039402278,2818,False,False,
